CO,NOx,time,id
117.43,1.01,10.9,idm_8
117.4,1.01,11.0,idm_8
117.37,1.01,11.1,idm_8
117.34,1.01,11.2,idm_8
117.32,1.01,11.3,idm_8
117.29,1.01,11.4,idm_8
117.27,1.01,11.5,idm_8
117.24,1.01,11.6,idm_8
117.22,1.01,11.7,idm_8
117.2,1.01,11.8,idm_8
117.18,1.01,11.9,idm_8
117.16,1.01,12.0,idm_8
117.14,1.01,12.1,idm_8
117.12,1.01,12.2,idm_8
117.1,1.01,12.3,idm_8
117.08,1.01,12.4,idm_8
117.06,1.01,12.5,idm_8
117.04,1.01,12.6,idm_8
117.02,1.01,12.7,idm_8
117.01,1.01,12.8,idm_8
116.99,1.01,12.9,idm_8
116.97,1.01,13.0,idm_8
116.95,1.01,13.1,idm_8
116.93,1.01,13.2,idm_8
116.91,1.01,13.3,idm_8
116.89,1.01,13.4,idm_8
116.87,1.01,13.5,idm_8
116.84,1.01,13.6,idm_8
116.82,1.01,13.7,idm_8
116.8,1.01,13.8,idm_8
116.77,1.01,13.9,idm_8
116.74,1.01,14.0,idm_8
116.71,1.01,14.1,idm_8
116.68,1.01,14.2,idm_8
116.65,1.01,14.3,idm_8
116.61,1.01,14.4,idm_8
116.57,1.01,14.5,idm_8
116.53,1.01,14.6,idm_8
116.49,1.01,14.7,idm_8
116.45,1.01,14.8,idm_8
116.4,1.02,14.9,idm_8
116.34,1.02,15.0,idm_8
116.29,1.02,15.1,idm_8
116.23,1.02,15.2,idm_8
116.17,1.02,15.3,idm_8
116.1,1.02,15.4,idm_8
116.03,1.02,15.5,idm_8
115.96,1.02,15.6,idm_8
115.88,1.02,15.7,idm_8
115.79,1.02,15.8,idm_8
115.71,1.02,15.9,idm_8
115.61,1.02,16.0,idm_8
115.51,1.02,16.1,idm_8
115.41,1.03,16.2,idm_8
115.3,1.03,16.3,idm_8
115.19,1.03,16.4,idm_8
115.07,1.03,16.5,idm_8
114.94,1.03,16.6,idm_8
114.81,1.03,16.7,idm_8
114.67,1.03,16.8,idm_8
114.53,1.03,16.9,idm_8
114.38,1.03,17.0,idm_8
114.22,1.03,17.1,idm_8
114.06,1.04,17.2,idm_8
113.89,1.04,17.3,idm_8
113.71,1.04,17.4,idm_8
113.52,1.04,17.5,idm_8
113.33,1.04,17.6,idm_8
113.14,1.04,17.7,idm_8
112.93,1.04,17.8,idm_8
112.72,1.04,17.9,idm_8
112.5,1.05,18.0,idm_8
112.28,1.05,18.1,idm_8
112.04,1.05,18.2,idm_8
111.8,1.05,18.3,idm_8
111.56,1.05,18.4,idm_8
111.3,1.05,18.5,idm_8
111.04,1.05,18.6,idm_8
110.77,1.06,18.7,idm_8
110.5,1.06,18.8,idm_8
110.21,1.06,18.9,idm_8
109.92,1.06,19.0,idm_8
109.63,1.06,19.1,idm_8
109.32,1.06,19.2,idm_8
109.01,1.06,19.3,idm_8
108.7,1.07,19.4,idm_8
108.37,1.07,19.5,idm_8
108.04,1.07,19.6,idm_8
107.7,1.07,19.7,idm_8
107.36,1.07,19.8,idm_8
107.01,1.07,19.9,idm_8
106.65,1.08,20.0,idm_8
106.29,1.08,20.1,idm_8
105.92,1.08,20.2,idm_8
105.55,1.08,20.3,idm_8
105.16,1.08,20.4,idm_8
104.78,1.08,20.5,idm_8
104.38,1.09,20.6,idm_8
103.98,1.09,20.7,idm_8
103.58,1.09,20.8,idm_8
103.17,1.09,20.9,idm_8
102.75,1.09,21.0,idm_8
102.32,1.09,21.1,idm_8
101.9,1.1,21.2,idm_8
101.46,1.1,21.3,idm_8
101.02,1.1,21.4,idm_8
100.57,1.1,21.5,idm_8
100.12,1.1,21.6,idm_8
99.66,1.1,21.7,idm_8
99.2,1.1,21.8,idm_8
98.73,1.11,21.9,idm_8
98.25,1.11,22.0,idm_8
97.77,1.11,22.1,idm_8
97.28,1.11,22.2,idm_8
96.78,1.11,22.3,idm_8
96.28,1.11,22.4,idm_8
95.76,1.11,22.5,idm_8
95.25,1.11,22.6,idm_8
94.72,1.11,22.7,idm_8
94.18,1.11,22.8,idm_8
93.64,1.11,22.9,idm_8
93.08,1.11,23.0,idm_8
92.52,1.11,23.1,idm_8
91.94,1.11,23.2,idm_8
91.36,1.1,23.3,idm_8
90.76,1.1,23.4,idm_8
90.14,1.1,23.5,idm_8
89.52,1.1,23.6,idm_8
88.88,1.09,23.7,idm_8
88.22,1.09,23.8,idm_8
87.55,1.08,23.9,idm_8
86.86,1.08,24.0,idm_8
86.16,1.07,24.1,idm_8
85.43,1.06,24.2,idm_8
84.69,1.06,24.3,idm_8
83.92,1.05,24.4,idm_8
83.14,1.04,24.5,idm_8
82.33,1.03,24.6,idm_8
81.51,1.02,24.7,idm_8
80.66,1.0,24.8,idm_8
79.8,0.99,24.9,idm_8
78.92,0.98,25.0,idm_8
78.02,0.96,25.1,idm_8
77.11,0.94,25.2,idm_8
76.19,0.93,25.3,idm_8
75.26,0.91,25.4,idm_8
74.32,0.89,25.5,idm_8
73.39,0.87,25.6,idm_8
72.46,0.85,25.7,idm_8
0.0,0.0,25.8,idm_8
0.0,0.0,25.9,idm_8
0.0,0.0,26.0,idm_8
0.0,0.0,26.1,idm_8
0.0,0.0,26.2,idm_8
0.0,0.0,26.3,idm_8
0.0,0.0,26.4,idm_8
0.0,0.0,26.5,idm_8
0.0,0.0,26.6,idm_8
0.0,0.0,26.7,idm_8
0.0,0.0,26.8,idm_8
0.0,0.0,26.9,idm_8
0.0,0.0,27.0,idm_8
0.0,0.0,27.1,idm_8
0.0,0.0,27.2,idm_8
0.0,0.0,27.3,idm_8
0.0,0.0,27.4,idm_8
0.0,0.0,27.5,idm_8
0.0,0.0,27.6,idm_8
0.0,0.0,27.7,idm_8
0.0,0.0,27.8,idm_8
0.0,0.0,27.9,idm_8
0.0,0.0,28.0,idm_8
0.0,0.0,28.1,idm_8
0.0,0.0,28.2,idm_8
0.0,0.0,28.3,idm_8
0.0,0.0,28.4,idm_8
0.0,0.0,28.5,idm_8
0.0,0.0,28.6,idm_8
0.0,0.0,28.7,idm_8
0.0,0.0,28.8,idm_8
0.0,0.0,28.9,idm_8
0.0,0.0,29.0,idm_8
0.0,0.0,29.1,idm_8
0.0,0.0,29.2,idm_8
0.0,0.0,29.3,idm_8
0.0,0.0,29.4,idm_8
0.0,0.0,29.5,idm_8
0.0,0.0,29.6,idm_8
0.0,0.0,29.7,idm_8
0.0,0.0,29.8,idm_8
0.0,0.0,29.9,idm_8
0.0,0.0,30.0,idm_8
0.0,0.0,30.1,idm_8
0.0,0.0,30.2,idm_8
0.0,0.0,30.3,idm_8
0.0,0.0,30.4,idm_8
0.0,0.0,30.5,idm_8
0.0,0.0,30.6,idm_8
0.0,0.0,30.7,idm_8
0.0,0.0,30.8,idm_8
0.0,0.0,30.9,idm_8
0.0,0.0,31.0,idm_8
0.0,0.0,31.1,idm_8
0.0,0.0,31.2,idm_8
0.0,0.0,31.3,idm_8
0.0,0.0,31.4,idm_8
0.0,0.0,31.5,idm_8
0.0,0.0,31.6,idm_8
0.0,0.0,31.7,idm_8
0.0,0.0,31.8,idm_8
0.0,0.0,31.9,idm_8
0.0,0.0,32.0,idm_8
0.0,0.0,32.1,idm_8
0.0,0.0,32.2,idm_8
0.0,0.0,32.3,idm_8
0.0,0.0,32.4,idm_8
0.0,0.0,32.5,idm_8
0.0,0.0,32.6,idm_8
0.0,0.0,32.7,idm_8
0.0,0.0,32.8,idm_8
0.0,0.0,32.9,idm_8
0.0,0.0,33.0,idm_8
0.0,0.0,33.1,idm_8
0.0,0.0,33.2,idm_8
0.0,0.0,33.3,idm_8
0.0,0.0,33.4,idm_8
0.0,0.0,33.5,idm_8
0.0,0.0,33.6,idm_8
0.0,0.0,33.7,idm_8
0.0,0.0,33.8,idm_8
0.0,0.0,33.9,idm_8
129.23,1.06,34.0,idm_8
129.32,1.06,34.1,idm_8
129.38,1.06,34.2,idm_8
129.42,1.06,34.3,idm_8
129.43,1.07,34.4,idm_8
129.42,1.07,34.5,idm_8
129.38,1.07,34.6,idm_8
129.33,1.07,34.7,idm_8
129.25,1.07,34.8,idm_8
129.15,1.07,34.9,idm_8
129.04,1.08,35.0,idm_8
128.91,1.08,35.1,idm_8
128.76,1.08,35.2,idm_8
128.59,1.08,35.3,idm_8
128.41,1.08,35.4,idm_8
128.21,1.08,35.5,idm_8
128.0,1.08,35.6,idm_8
127.77,1.08,35.7,idm_8
127.53,1.08,35.8,idm_8
127.28,1.08,35.9,idm_8
127.01,1.08,36.0,idm_8
126.74,1.08,36.1,idm_8
126.45,1.09,36.2,idm_8
126.16,1.09,36.3,idm_8
125.85,1.09,36.4,idm_8
125.54,1.09,36.5,idm_8
125.22,1.09,36.6,idm_8
124.89,1.08,36.7,idm_8
124.55,1.08,36.8,idm_8
124.21,1.08,36.9,idm_8
123.86,1.08,37.0,idm_8
123.5,1.08,37.1,idm_8
123.14,1.08,37.2,idm_8
122.78,1.08,37.3,idm_8
122.41,1.08,37.4,idm_8
122.04,1.08,37.5,idm_8
121.66,1.08,37.6,idm_8
121.28,1.08,37.7,idm_8
120.9,1.08,37.8,idm_8
120.52,1.08,37.9,idm_8
120.14,1.07,38.0,idm_8
119.75,1.07,38.1,idm_8
119.37,1.07,38.2,idm_8
118.98,1.07,38.3,idm_8
118.6,1.07,38.4,idm_8
118.21,1.07,38.5,idm_8
117.83,1.06,38.6,idm_8
117.45,1.06,38.7,idm_8
117.07,1.06,38.8,idm_8
116.69,1.06,38.9,idm_8
116.32,1.06,39.0,idm_8
115.95,1.05,39.1,idm_8
115.58,1.05,39.2,idm_8
115.22,1.05,39.3,idm_8
114.87,1.05,39.4,idm_8
114.51,1.04,39.5,idm_8
114.17,1.04,39.6,idm_8
113.83,1.04,39.7,idm_8
113.49,1.04,39.8,idm_8
113.16,1.03,39.9,idm_8
112.84,1.03,40.0,idm_8
112.53,1.03,40.1,idm_8
112.22,1.03,40.2,idm_8
111.92,1.02,40.3,idm_8
111.63,1.02,40.4,idm_8
111.35,1.02,40.5,idm_8
111.07,1.02,40.6,idm_8
110.81,1.02,40.7,idm_8
110.55,1.01,40.8,idm_8
110.3,1.01,40.9,idm_8
110.06,1.01,41.0,idm_8
109.83,1.01,41.1,idm_8
109.61,1.0,41.2,idm_8
109.39,1.0,41.3,idm_8
109.19,1.0,41.4,idm_8
108.99,1.0,41.5,idm_8
108.8,1.0,41.6,idm_8
108.63,1.0,41.7,idm_8
108.45,0.99,41.8,idm_8
108.29,0.99,41.9,idm_8
108.14,0.99,42.0,idm_8
107.99,0.99,42.1,idm_8
107.85,0.99,42.2,idm_8
107.71,0.99,42.3,idm_8
107.59,0.99,42.4,idm_8
107.47,0.99,42.5,idm_8
107.35,0.99,42.6,idm_8
107.24,0.99,42.7,idm_8
107.13,0.99,42.8,idm_8
107.03,0.98,42.9,idm_8
106.94,0.98,43.0,idm_8
106.84,0.98,43.1,idm_8
106.75,0.98,43.2,idm_8
106.66,0.98,43.3,idm_8
106.58,0.98,43.4,idm_8
106.49,0.99,43.5,idm_8
106.41,0.99,43.6,idm_8
106.33,0.99,43.7,idm_8
106.24,0.99,43.8,idm_8
106.16,0.99,43.9,idm_8
106.08,0.99,44.0,idm_8
105.99,0.99,44.1,idm_8
105.91,0.99,44.2,idm_8
105.82,0.99,44.3,idm_8
105.73,0.99,44.4,idm_8
105.64,0.99,44.5,idm_8
105.54,0.99,44.6,idm_8
105.44,0.99,44.7,idm_8
105.34,1.0,44.8,idm_8
105.23,1.0,44.9,idm_8
105.12,1.0,45.0,idm_8
105.01,1.0,45.1,idm_8
104.89,1.0,45.2,idm_8
104.76,1.0,45.3,idm_8
104.63,1.0,45.4,idm_8
104.5,1.0,45.5,idm_8
104.36,1.01,45.6,idm_8
104.21,1.01,45.7,idm_8
104.06,1.01,45.8,idm_8
103.9,1.01,45.9,idm_8
103.73,1.01,46.0,idm_8
103.56,1.01,46.1,idm_8
103.39,1.01,46.2,idm_8
103.2,1.02,46.3,idm_8
103.01,1.02,46.4,idm_8
102.82,1.02,46.5,idm_8
102.62,1.02,46.6,idm_8
102.41,1.02,46.7,idm_8
102.19,1.02,46.8,idm_8
101.97,1.03,46.9,idm_8
101.74,1.03,47.0,idm_8
101.51,1.03,47.1,idm_8
101.27,1.03,47.2,idm_8
101.02,1.03,47.3,idm_8
100.76,1.03,47.4,idm_8
100.5,1.03,47.5,idm_8
100.24,1.04,47.6,idm_8
99.96,1.04,47.7,idm_8
99.68,1.04,47.8,idm_8
99.4,1.04,47.9,idm_8
99.1,1.04,48.0,idm_8
98.8,1.04,48.1,idm_8
98.5,1.04,48.2,idm_8
98.19,1.04,48.3,idm_8
97.87,1.05,48.4,idm_8
97.55,1.05,48.5,idm_8
97.22,1.05,48.6,idm_8
96.88,1.05,48.7,idm_8
96.54,1.05,48.8,idm_8
96.19,1.05,48.9,idm_8
95.84,1.05,49.0,idm_8
95.48,1.05,49.1,idm_8
95.11,1.05,49.2,idm_8
94.74,1.05,49.3,idm_8
94.36,1.05,49.4,idm_8
93.97,1.05,49.5,idm_8
93.58,1.05,49.6,idm_8
93.18,1.05,49.7,idm_8
92.77,1.05,49.8,idm_8
92.36,1.05,49.9,idm_8
91.94,1.05,50.0,idm_8
91.51,1.05,50.1,idm_8
91.07,1.05,50.2,idm_8
90.62,1.05,50.3,idm_8
90.17,1.05,50.4,idm_8
89.71,1.05,50.5,idm_8
89.23,1.04,50.6,idm_8
88.75,1.04,50.7,idm_8
88.26,1.04,50.8,idm_8
87.75,1.04,50.9,idm_8
87.24,1.03,51.0,idm_8
86.71,1.03,51.1,idm_8
86.17,1.02,51.2,idm_8
85.62,1.02,51.3,idm_8
85.05,1.01,51.4,idm_8
84.47,1.01,51.5,idm_8
83.88,1.0,51.6,idm_8
83.28,0.99,51.7,idm_8
82.66,0.98,51.8,idm_8
82.02,0.97,51.9,idm_8
81.37,0.96,52.0,idm_8
80.71,0.95,52.1,idm_8
80.04,0.94,52.2,idm_8
79.36,0.93,52.3,idm_8
78.66,0.92,52.4,idm_8
77.96,0.9,52.5,idm_8
77.25,0.89,52.6,idm_8
76.54,0.87,52.7,idm_8
75.83,0.86,52.8,idm_8
0.0,0.0,52.9,idm_8
0.0,0.0,53.0,idm_8
0.0,0.0,53.1,idm_8
0.0,0.0,53.2,idm_8
0.0,0.0,53.3,idm_8
0.0,0.0,53.4,idm_8
0.0,0.0,53.5,idm_8
0.0,0.0,53.6,idm_8
0.0,0.0,53.7,idm_8
0.0,0.0,53.8,idm_8
0.0,0.0,53.9,idm_8
0.0,0.0,54.0,idm_8
0.0,0.0,54.1,idm_8
0.0,0.0,54.2,idm_8
0.0,0.0,54.3,idm_8
0.0,0.0,54.4,idm_8
0.0,0.0,54.5,idm_8
0.0,0.0,54.6,idm_8
0.0,0.0,54.7,idm_8
0.0,0.0,54.8,idm_8
0.0,0.0,54.9,idm_8
0.0,0.0,55.0,idm_8
0.0,0.0,55.1,idm_8
0.0,0.0,55.2,idm_8
0.0,0.0,55.3,idm_8
0.0,0.0,55.4,idm_8
0.0,0.0,55.5,idm_8
0.0,0.0,55.6,idm_8
0.0,0.0,55.7,idm_8
0.0,0.0,55.8,idm_8
0.0,0.0,55.9,idm_8
0.0,0.0,56.0,idm_8
0.0,0.0,56.1,idm_8
0.0,0.0,56.2,idm_8
0.0,0.0,56.3,idm_8
0.0,0.0,56.4,idm_8
0.0,0.0,56.5,idm_8
0.0,0.0,56.6,idm_8
0.0,0.0,56.7,idm_8
0.0,0.0,56.8,idm_8
0.0,0.0,56.9,idm_8
0.0,0.0,57.0,idm_8
0.0,0.0,57.1,idm_8
0.0,0.0,57.2,idm_8
0.0,0.0,57.3,idm_8
0.0,0.0,57.4,idm_8
0.0,0.0,57.5,idm_8
0.0,0.0,57.6,idm_8
0.0,0.0,57.7,idm_8
0.0,0.0,57.8,idm_8
0.0,0.0,57.9,idm_8
0.0,0.0,58.0,idm_8
0.0,0.0,58.1,idm_8
0.0,0.0,58.2,idm_8
0.0,0.0,58.3,idm_8
0.0,0.0,58.4,idm_8
0.0,0.0,58.5,idm_8
0.0,0.0,58.6,idm_8
0.0,0.0,58.7,idm_8
0.0,0.0,58.8,idm_8
0.0,0.0,58.9,idm_8
0.0,0.0,59.0,idm_8
0.0,0.0,59.1,idm_8
0.0,0.0,59.2,idm_8
0.0,0.0,59.3,idm_8
0.0,0.0,59.4,idm_8
0.0,0.0,59.5,idm_8
0.0,0.0,59.6,idm_8
0.0,0.0,59.7,idm_8
0.0,0.0,59.8,idm_8
0.0,0.0,59.9,idm_8
0.0,0.0,60.0,idm_8
0.0,0.0,60.1,idm_8
0.0,0.0,60.2,idm_8
0.0,0.0,60.3,idm_8
0.0,0.0,60.4,idm_8
0.0,0.0,60.5,idm_8
0.0,0.0,60.6,idm_8
0.0,0.0,60.7,idm_8
0.0,0.0,60.8,idm_8
0.0,0.0,60.9,idm_8
0.0,0.0,61.0,idm_8
0.0,0.0,61.1,idm_8
0.0,0.0,61.2,idm_8
0.0,0.0,61.3,idm_8
0.0,0.0,61.4,idm_8
0.0,0.0,61.5,idm_8
0.0,0.0,61.6,idm_8
148.66,1.14,61.7,idm_8
148.68,1.14,61.8,idm_8
148.67,1.14,61.9,idm_8
148.62,1.14,62.0,idm_8
148.55,1.14,62.1,idm_8
148.44,1.14,62.2,idm_8
148.31,1.14,62.3,idm_8
148.15,1.14,62.4,idm_8
147.96,1.14,62.5,idm_8
147.74,1.14,62.6,idm_8
147.5,1.15,62.7,idm_8
147.24,1.15,62.8,idm_8
146.96,1.15,62.9,idm_8
146.65,1.15,63.0,idm_8
146.32,1.15,63.1,idm_8
145.97,1.15,63.2,idm_8
145.6,1.15,63.3,idm_8
145.22,1.15,63.4,idm_8
144.81,1.15,63.5,idm_8
144.39,1.15,63.6,idm_8
143.95,1.15,63.7,idm_8
143.5,1.15,63.8,idm_8
143.03,1.15,63.9,idm_8
142.55,1.15,64.0,idm_8
142.05,1.15,64.1,idm_8
141.54,1.15,64.2,idm_8
141.02,1.15,64.3,idm_8
140.49,1.15,64.4,idm_8
139.95,1.15,64.5,idm_8
139.39,1.15,64.6,idm_8
138.82,1.15,64.7,idm_8
138.25,1.15,64.8,idm_8
137.67,1.15,64.9,idm_8
137.07,1.15,65.0,idm_8
136.47,1.15,65.1,idm_8
135.86,1.15,65.2,idm_8
135.25,1.15,65.3,idm_8
134.62,1.15,65.4,idm_8
133.99,1.15,65.5,idm_8
133.35,1.15,65.6,idm_8
132.71,1.15,65.7,idm_8
132.06,1.15,65.8,idm_8
131.41,1.15,65.9,idm_8
130.75,1.15,66.0,idm_8
130.09,1.15,66.1,idm_8
129.42,1.15,66.2,idm_8
128.75,1.16,66.3,idm_8
128.07,1.16,66.4,idm_8
127.4,1.16,66.5,idm_8
126.71,1.16,66.6,idm_8
126.03,1.16,66.7,idm_8
125.34,1.16,66.8,idm_8
124.65,1.16,66.9,idm_8
123.96,1.16,67.0,idm_8
123.26,1.16,67.1,idm_8
122.57,1.16,67.2,idm_8
121.87,1.16,67.3,idm_8
121.17,1.16,67.4,idm_8
120.46,1.16,67.5,idm_8
119.76,1.16,67.6,idm_8
119.06,1.17,67.7,idm_8
118.35,1.17,67.8,idm_8
117.65,1.17,67.9,idm_8
116.94,1.17,68.0,idm_8
116.23,1.17,68.1,idm_8
115.53,1.17,68.2,idm_8
114.82,1.17,68.3,idm_8
114.11,1.17,68.4,idm_8
113.4,1.17,68.5,idm_8
112.69,1.17,68.6,idm_8
111.98,1.17,68.7,idm_8
111.28,1.17,68.8,idm_8
110.57,1.17,68.9,idm_8
109.86,1.18,69.0,idm_8
109.15,1.18,69.1,idm_8
108.44,1.18,69.2,idm_8
107.74,1.18,69.3,idm_8
107.03,1.18,69.4,idm_8
106.32,1.18,69.5,idm_8
105.61,1.18,69.6,idm_8
104.91,1.18,69.7,idm_8
104.2,1.18,69.8,idm_8
103.49,1.18,69.9,idm_8
102.79,1.18,70.0,idm_8
102.08,1.18,70.1,idm_8
101.37,1.18,70.2,idm_8
100.66,1.18,70.3,idm_8
99.96,1.18,70.4,idm_8
99.25,1.18,70.5,idm_8
98.54,1.18,70.6,idm_8
97.83,1.18,70.7,idm_8
97.12,1.18,70.8,idm_8
96.4,1.18,70.9,idm_8
95.69,1.18,71.0,idm_8
94.97,1.18,71.1,idm_8
94.26,1.18,71.2,idm_8
93.54,1.17,71.3,idm_8
92.82,1.17,71.4,idm_8
92.09,1.17,71.5,idm_8
91.36,1.17,71.6,idm_8
90.63,1.16,71.7,idm_8
89.9,1.16,71.8,idm_8
89.16,1.16,71.9,idm_8
88.41,1.16,72.0,idm_8
87.67,1.15,72.1,idm_8
86.91,1.15,72.2,idm_8
86.16,1.14,72.3,idm_8
85.39,1.14,72.4,idm_8
84.63,1.13,72.5,idm_8
83.85,1.13,72.6,idm_8
83.07,1.12,72.7,idm_8
82.29,1.11,72.8,idm_8
81.5,1.11,72.9,idm_8
80.7,1.1,73.0,idm_8
79.89,1.09,73.1,idm_8
79.08,1.08,73.2,idm_8
78.27,1.08,73.3,idm_8
77.45,1.07,73.4,idm_8
76.62,1.06,73.5,idm_8
75.79,1.05,73.6,idm_8
74.95,1.03,73.7,idm_8
74.11,1.02,73.8,idm_8
73.27,1.01,73.9,idm_8
72.42,1.0,74.0,idm_8
71.58,0.99,74.1,idm_8
70.73,0.97,74.2,idm_8
69.89,0.96,74.3,idm_8
69.05,0.94,74.4,idm_8
68.22,0.93,74.5,idm_8
67.39,0.91,74.6,idm_8
66.57,0.9,74.7,idm_8
65.76,0.88,74.8,idm_8
64.96,0.87,74.9,idm_8
64.17,0.85,75.0,idm_8
63.4,0.83,75.1,idm_8
62.65,0.82,75.2,idm_8
0.0,0.0,75.3,idm_8
0.0,0.0,75.4,idm_8
0.0,0.0,75.5,idm_8
0.0,0.0,75.6,idm_8
0.0,0.0,75.7,idm_8
0.0,0.0,75.8,idm_8
0.0,0.0,75.9,idm_8
0.0,0.0,76.0,idm_8
0.0,0.0,76.1,idm_8
0.0,0.0,76.2,idm_8
0.0,0.0,76.3,idm_8
0.0,0.0,76.4,idm_8
0.0,0.0,76.5,idm_8
0.0,0.0,76.6,idm_8
0.0,0.0,76.7,idm_8
0.0,0.0,76.8,idm_8
0.0,0.0,76.9,idm_8
0.0,0.0,77.0,idm_8
0.0,0.0,77.1,idm_8
0.0,0.0,77.2,idm_8
0.0,0.0,77.3,idm_8
0.0,0.0,77.4,idm_8
0.0,0.0,77.5,idm_8
0.0,0.0,77.6,idm_8
0.0,0.0,77.7,idm_8
0.0,0.0,77.8,idm_8
0.0,0.0,77.9,idm_8
0.0,0.0,78.0,idm_8
0.0,0.0,78.1,idm_8
0.0,0.0,78.2,idm_8
0.0,0.0,78.3,idm_8
0.0,0.0,78.4,idm_8
0.0,0.0,78.5,idm_8
0.0,0.0,78.6,idm_8
0.0,0.0,78.7,idm_8
0.0,0.0,78.8,idm_8
0.0,0.0,78.9,idm_8
0.0,0.0,79.0,idm_8
0.0,0.0,79.1,idm_8
0.0,0.0,79.2,idm_8
0.0,0.0,79.3,idm_8
0.0,0.0,79.4,idm_8
0.0,0.0,79.5,idm_8
0.0,0.0,79.6,idm_8
0.0,0.0,79.7,idm_8
0.0,0.0,79.8,idm_8
0.0,0.0,79.9,idm_8
0.0,0.0,80.0,idm_8
0.0,0.0,80.1,idm_8
0.0,0.0,80.2,idm_8
0.0,0.0,80.3,idm_8
0.0,0.0,80.4,idm_8
0.0,0.0,80.5,idm_8
0.0,0.0,80.6,idm_8
0.0,0.0,80.7,idm_8
0.0,0.0,80.8,idm_8
0.0,0.0,80.9,idm_8
0.0,0.0,81.0,idm_8
0.0,0.0,81.1,idm_8
0.0,0.0,81.2,idm_8
0.0,0.0,81.3,idm_8
0.0,0.0,81.4,idm_8
0.0,0.0,81.5,idm_8
0.0,0.0,81.6,idm_8
0.0,0.0,81.7,idm_8
0.0,0.0,81.8,idm_8
0.0,0.0,81.9,idm_8
0.0,0.0,82.0,idm_8
0.0,0.0,82.1,idm_8
0.0,0.0,82.2,idm_8
0.0,0.0,82.3,idm_8
0.0,0.0,82.4,idm_8
0.0,0.0,82.5,idm_8
0.0,0.0,82.6,idm_8
0.0,0.0,82.7,idm_8
0.0,0.0,82.8,idm_8
0.0,0.0,82.9,idm_8
0.0,0.0,83.0,idm_8
0.0,0.0,83.1,idm_8
0.0,0.0,83.2,idm_8
0.0,0.0,83.3,idm_8
0.0,0.0,83.4,idm_8
0.0,0.0,83.5,idm_8
0.0,0.0,83.6,idm_8
0.0,0.0,83.7,idm_8
0.0,0.0,83.8,idm_8
0.0,0.0,83.9,idm_8
0.0,0.0,84.0,idm_8
0.0,0.0,84.1,idm_8
0.0,0.0,84.2,idm_8
0.0,0.0,84.3,idm_8
0.0,0.0,84.4,idm_8
0.0,0.0,84.5,idm_8
0.0,0.0,84.6,idm_8
0.0,0.0,84.7,idm_8
0.0,0.0,84.8,idm_8
0.0,0.0,84.9,idm_8
0.0,0.0,85.0,idm_8
0.0,0.0,85.1,idm_8
0.0,0.0,85.2,idm_8
0.0,0.0,85.3,idm_8
0.0,0.0,85.4,idm_8
0.0,0.0,85.5,idm_8
0.0,0.0,85.6,idm_8
0.0,0.0,85.7,idm_8
0.0,0.0,85.8,idm_8
0.0,0.0,85.9,idm_8
0.0,0.0,86.0,idm_8
0.0,0.0,86.1,idm_8
0.0,0.0,86.2,idm_8
0.0,0.0,86.3,idm_8
0.0,0.0,86.4,idm_8
0.0,0.0,86.5,idm_8
0.0,0.0,86.6,idm_8
0.0,0.0,86.7,idm_8
0.0,0.0,86.8,idm_8
0.0,0.0,86.9,idm_8
0.0,0.0,87.0,idm_8
0.0,0.0,87.1,idm_8
0.0,0.0,87.2,idm_8
0.0,0.0,87.3,idm_8
0.0,0.0,87.4,idm_8
0.0,0.0,87.5,idm_8
0.0,0.0,87.6,idm_8
0.0,0.0,87.7,idm_8
0.0,0.0,87.8,idm_8
0.0,0.0,87.9,idm_8
0.0,0.0,88.0,idm_8
0.0,0.0,88.1,idm_8
0.0,0.0,88.2,idm_8
0.0,0.0,88.3,idm_8
0.0,0.0,88.4,idm_8
0.0,0.0,88.5,idm_8
0.0,0.0,88.6,idm_8
0.0,0.0,88.7,idm_8
0.0,0.0,88.8,idm_8
0.0,0.0,88.9,idm_8
0.0,0.0,89.0,idm_8
0.0,0.0,89.1,idm_8
0.0,0.0,89.2,idm_8
0.0,0.0,89.3,idm_8
0.0,0.0,89.4,idm_8
0.0,0.0,89.5,idm_8
0.0,0.0,89.6,idm_8
0.0,0.0,89.7,idm_8
0.0,0.0,89.8,idm_8
0.0,0.0,89.9,idm_8
0.0,0.0,90.0,idm_8
0.0,0.0,90.1,idm_8
0.0,0.0,90.2,idm_8
0.0,0.0,90.3,idm_8
0.0,0.0,90.4,idm_8
0.0,0.0,90.5,idm_8
0.0,0.0,90.6,idm_8
164.75,1.2,90.7,idm_8
164.66,1.2,90.8,idm_8
164.52,1.2,90.9,idm_8
164.32,1.2,91.0,idm_8
164.06,1.2,91.1,idm_8
163.76,1.2,91.2,idm_8
163.41,1.2,91.3,idm_8
163.02,1.2,91.4,idm_8
162.59,1.2,91.5,idm_8
162.11,1.2,91.6,idm_8
161.61,1.2,91.7,idm_8
161.07,1.19,91.8,idm_8
160.49,1.19,91.9,idm_8
159.89,1.19,92.0,idm_8
159.27,1.19,92.1,idm_8
158.61,1.19,92.2,idm_8
157.94,1.19,92.3,idm_8
157.24,1.19,92.4,idm_8
156.52,1.19,92.5,idm_8
155.79,1.19,92.6,idm_8
155.03,1.19,92.7,idm_8
154.26,1.19,92.8,idm_8
153.48,1.19,92.9,idm_8
152.68,1.19,93.0,idm_8
