CO,id,time,NOx
89.23,idm_0,82.3,1.24
88.53,idm_0,82.4,1.24
87.84,idm_0,82.5,1.24
87.14,idm_0,82.6,1.24
86.44,idm_0,82.7,1.24
85.73,idm_0,82.8,1.24
85.02,idm_0,82.9,1.24
84.3,idm_0,83.0,1.24
83.58,idm_0,83.1,1.24
82.85,idm_0,83.2,1.24
82.11,idm_0,83.3,1.24
81.36,idm_0,83.4,1.23
80.6,idm_0,83.5,1.23
79.82,idm_0,83.6,1.23
79.03,idm_0,83.7,1.22
78.23,idm_0,83.8,1.22
77.4,idm_0,83.9,1.22
76.55,idm_0,84.0,1.21
75.68,idm_0,84.1,1.2
74.78,idm_0,84.2,1.2
73.85,idm_0,84.3,1.19
72.9,idm_0,84.4,1.18
71.9,idm_0,84.5,1.17
70.87,idm_0,84.6,1.15
69.79,idm_0,84.7,1.14
68.68,idm_0,84.8,1.13
67.51,idm_0,84.9,1.11
66.3,idm_0,85.0,1.09
65.03,idm_0,85.1,1.07
63.71,idm_0,85.2,1.05
62.34,idm_0,85.3,1.02
60.91,idm_0,85.4,1.0
59.42,idm_0,85.5,0.97
57.89,idm_0,85.6,0.94
56.3,idm_0,85.7,0.91
54.66,idm_0,85.8,0.87
52.98,idm_0,85.9,0.83
51.27,idm_0,86.0,0.8
0.0,idm_0,86.1,0.0
0.0,idm_0,86.2,0.0
0.0,idm_0,86.3,0.0
0.0,idm_0,86.4,0.0
0.0,idm_0,86.5,0.0
0.0,idm_0,86.6,0.0
0.0,idm_0,86.7,0.0
0.0,idm_0,86.8,0.0
0.0,idm_0,86.9,0.0
0.0,idm_0,87.0,0.0
0.0,idm_0,87.1,0.0
0.0,idm_0,87.2,0.0
0.0,idm_0,87.3,0.0
0.0,idm_0,87.4,0.0
0.0,idm_0,87.5,0.0
0.0,idm_0,87.6,0.0
0.0,idm_0,87.7,0.0
0.0,idm_0,87.8,0.0
0.0,idm_0,87.9,0.0
0.0,idm_0,88.0,0.0
0.0,idm_0,88.1,0.0
0.0,idm_0,88.2,0.0
0.0,idm_0,88.3,0.0
0.0,idm_0,88.4,0.0
0.0,idm_0,88.5,0.0
0.0,idm_0,88.6,0.0
0.0,idm_0,88.7,0.0
0.0,idm_0,88.8,0.0
0.0,idm_0,88.9,0.0
0.0,idm_0,89.0,0.0
0.0,idm_0,89.1,0.0
0.0,idm_0,89.2,0.0
0.0,idm_0,89.3,0.0
0.0,idm_0,89.4,0.0
0.0,idm_0,89.5,0.0
0.0,idm_0,89.6,0.0
0.0,idm_0,89.7,0.0
0.0,idm_0,89.8,0.0
0.0,idm_0,89.9,0.0
0.0,idm_0,90.0,0.0
0.0,idm_0,90.1,0.0
0.0,idm_0,90.2,0.0
0.0,idm_0,90.3,0.0
0.0,idm_0,90.4,0.0
0.0,idm_0,90.5,0.0
0.0,idm_0,90.6,0.0
0.0,idm_0,90.7,0.0
0.0,idm_0,90.8,0.0
0.0,idm_0,90.9,0.0
0.0,idm_0,91.0,0.0
0.0,idm_0,91.1,0.0
0.0,idm_0,91.2,0.0
0.0,idm_0,91.3,0.0
0.0,idm_0,91.4,0.0
0.0,idm_0,91.5,0.0
0.0,idm_0,91.6,0.0
0.0,idm_0,91.7,0.0
0.0,idm_0,91.8,0.0
0.0,idm_0,91.9,0.0
0.0,idm_0,92.0,0.0
0.0,idm_0,92.1,0.0
0.0,idm_0,92.2,0.0
0.0,idm_0,92.3,0.0
0.0,idm_0,92.4,0.0
0.0,idm_0,92.5,0.0
0.0,idm_0,92.6,0.0
0.0,idm_0,92.7,0.0
0.0,idm_0,92.8,0.0
0.0,idm_0,92.9,0.0
0.0,idm_0,93.0,0.0
0.0,idm_0,93.1,0.0
0.0,idm_0,93.2,0.0
0.0,idm_0,93.3,0.0
0.0,idm_0,93.4,0.0
0.0,idm_0,93.5,0.0
0.0,idm_0,93.6,0.0
0.0,idm_0,93.7,0.0
0.0,idm_0,93.8,0.0
0.0,idm_0,93.9,0.0
0.0,idm_0,94.0,0.0
0.0,idm_0,94.1,0.0
0.0,idm_0,94.2,0.0
0.0,idm_0,94.3,0.0
0.0,idm_0,94.4,0.0
0.0,idm_0,94.5,0.0
0.0,idm_0,94.6,0.0
0.0,idm_0,94.7,0.0
0.0,idm_0,94.8,0.0
0.0,idm_0,94.9,0.0
0.0,idm_0,95.0,0.0
0.0,idm_0,95.1,0.0
0.0,idm_0,95.2,0.0
0.0,idm_0,95.3,0.0
0.0,idm_0,95.4,0.0
0.0,idm_0,95.5,0.0
0.0,idm_0,95.6,0.0
0.0,idm_0,95.7,0.0
0.0,idm_0,95.8,0.0
0.0,idm_0,95.9,0.0
0.0,idm_0,96.0,0.0
0.0,idm_0,96.1,0.0
0.0,idm_0,96.2,0.0
0.0,idm_0,96.3,0.0
0.0,idm_0,96.4,0.0
0.0,idm_0,96.5,0.0
0.0,idm_0,96.6,0.0
0.0,idm_0,96.7,0.0
0.0,idm_0,96.8,0.0
0.0,idm_0,96.9,0.0
0.0,idm_0,97.0,0.0
0.0,idm_0,97.1,0.0
0.0,idm_0,97.2,0.0
0.0,idm_0,97.3,0.0
0.0,idm_0,97.4,0.0
0.0,idm_0,97.5,0.0
0.0,idm_0,97.6,0.0
0.0,idm_0,97.7,0.0
0.0,idm_0,97.8,0.0
0.0,idm_0,97.9,0.0
0.0,idm_0,98.0,0.0
0.0,idm_0,98.1,0.0
0.0,idm_0,98.2,0.0
0.0,idm_0,98.3,0.0
0.0,idm_0,98.4,0.0
0.0,idm_0,98.5,0.0
0.0,idm_0,98.6,0.0
0.0,idm_0,98.7,0.0
0.0,idm_0,98.8,0.0
0.0,idm_0,98.9,0.0
0.0,idm_0,99.0,0.0
0.0,idm_0,99.1,0.0
0.0,idm_0,99.2,0.0
0.0,idm_0,99.3,0.0
0.0,idm_0,99.4,0.0
0.0,idm_0,99.5,0.0
0.0,idm_0,99.6,0.0
0.0,idm_0,99.7,0.0
0.0,idm_0,99.8,0.0
0.0,idm_0,99.9,0.0
0.0,idm_0,100.0,0.0
0.0,idm_0,100.1,0.0
0.0,idm_0,100.2,0.0
0.0,idm_0,100.3,0.0
0.0,idm_0,100.4,0.0
0.0,idm_0,100.5,0.0
0.0,idm_0,100.6,0.0
0.0,idm_0,100.7,0.0
0.0,idm_0,100.8,0.0
0.0,idm_0,100.9,0.0
0.0,idm_0,101.0,0.0
0.0,idm_0,101.1,0.0
0.0,idm_0,101.2,0.0
0.0,idm_0,101.3,0.0
0.0,idm_0,101.4,0.0
0.0,idm_0,101.5,0.0
0.0,idm_0,101.6,0.0
0.0,idm_0,101.7,0.0
0.0,idm_0,101.8,0.0
0.0,idm_0,101.9,0.0
0.0,idm_0,102.0,0.0
0.0,idm_0,102.1,0.0
0.0,idm_0,102.2,0.0
0.0,idm_0,102.3,0.0
0.0,idm_0,102.4,0.0
0.0,idm_0,102.5,0.0
0.0,idm_0,102.6,0.0
0.0,idm_0,102.7,0.0
164.77,idm_0,102.8,1.2
164.69,idm_0,102.9,1.2
164.54,idm_0,103.0,1.2
164.33,idm_0,103.1,1.2
164.06,idm_0,103.2,1.2
163.74,idm_0,103.3,1.2
163.36,idm_0,103.4,1.2
162.94,idm_0,103.5,1.2
162.48,idm_0,103.6,1.2
161.98,idm_0,103.7,1.2
161.43,idm_0,103.8,1.2
160.86,idm_0,103.9,1.19
160.25,idm_0,104.0,1.19
159.61,idm_0,104.1,1.19
158.94,idm_0,104.2,1.19
158.24,idm_0,104.3,1.19
157.53,idm_0,104.4,1.19
156.79,idm_0,104.5,1.19
156.03,idm_0,104.6,1.19
155.25,idm_0,104.7,1.19
154.46,idm_0,104.8,1.19
153.65,idm_0,104.9,1.19
152.82,idm_0,105.0,1.19
151.99,idm_0,105.1,1.19
151.14,idm_0,105.2,1.19
150.27,idm_0,105.3,1.19
149.4,idm_0,105.4,1.19
148.52,idm_0,105.5,1.19
147.63,idm_0,105.6,1.19
146.74,idm_0,105.7,1.19
145.84,idm_0,105.8,1.19
144.93,idm_0,105.9,1.19
144.01,idm_0,106.0,1.19
143.09,idm_0,106.1,1.2
142.17,idm_0,106.2,1.2
141.24,idm_0,106.3,1.2
140.31,idm_0,106.4,1.2
139.38,idm_0,106.5,1.2
138.45,idm_0,106.6,1.2
137.51,idm_0,106.7,1.2
136.57,idm_0,106.8,1.21
135.63,idm_0,106.9,1.21
134.69,idm_0,107.0,1.21
133.75,idm_0,107.1,1.21
132.81,idm_0,107.2,1.21
131.87,idm_0,107.3,1.22
130.94,idm_0,107.4,1.22
130.0,idm_0,107.5,1.22
129.06,idm_0,107.6,1.22
128.13,idm_0,107.7,1.22
127.2,idm_0,107.8,1.23
126.27,idm_0,107.9,1.23
125.34,idm_0,108.0,1.23
124.41,idm_0,108.1,1.24
123.49,idm_0,108.2,1.24
122.57,idm_0,108.3,1.24
121.65,idm_0,108.4,1.24
120.74,idm_0,108.5,1.25
119.83,idm_0,108.6,1.25
118.92,idm_0,108.7,1.25
118.02,idm_0,108.8,1.26
117.12,idm_0,108.9,1.26
116.22,idm_0,109.0,1.26
115.33,idm_0,109.1,1.27
114.45,idm_0,109.2,1.27
113.56,idm_0,109.3,1.27
112.69,idm_0,109.4,1.28
111.81,idm_0,109.5,1.28
110.94,idm_0,109.6,1.28
110.08,idm_0,109.7,1.29
109.22,idm_0,109.8,1.29
108.37,idm_0,109.9,1.29
107.52,idm_0,110.0,1.3
106.68,idm_0,110.1,1.3
105.84,idm_0,110.2,1.31
105.01,idm_0,110.3,1.31
104.18,idm_0,110.4,1.31
103.36,idm_0,110.5,1.32
102.54,idm_0,110.6,1.32
101.73,idm_0,110.7,1.33
100.92,idm_0,110.8,1.33
100.12,idm_0,110.9,1.33
99.33,idm_0,111.0,1.34
98.54,idm_0,111.1,1.34
97.76,idm_0,111.2,1.35
96.98,idm_0,111.3,1.35
96.21,idm_0,111.4,1.36
95.44,idm_0,111.5,1.36
94.68,idm_0,111.6,1.36
93.92,idm_0,111.7,1.37
93.17,idm_0,111.8,1.37
92.43,idm_0,111.9,1.38
91.68,idm_0,112.0,1.38
90.95,idm_0,112.1,1.39
90.21,idm_0,112.2,1.39
89.48,idm_0,112.3,1.4
88.76,idm_0,112.4,1.4
88.04,idm_0,112.5,1.4
87.31,idm_0,112.6,1.41
86.59,idm_0,112.7,1.41
85.88,idm_0,112.8,1.42
85.16,idm_0,112.9,1.42
84.44,idm_0,113.0,1.42
83.71,idm_0,113.1,1.43
82.98,idm_0,113.2,1.43
82.25,idm_0,113.3,1.43
81.5,idm_0,113.4,1.44
80.75,idm_0,113.5,1.44
79.98,idm_0,113.6,1.44
79.19,idm_0,113.7,1.44
78.38,idm_0,113.8,1.44
77.54,idm_0,113.9,1.44
76.68,idm_0,114.0,1.44
75.77,idm_0,114.1,1.44
74.82,idm_0,114.2,1.43
73.82,idm_0,114.3,1.43
72.76,idm_0,114.4,1.42
71.62,idm_0,114.5,1.41
70.41,idm_0,114.6,1.4
69.1,idm_0,114.7,1.38
67.69,idm_0,114.8,1.36
66.16,idm_0,114.9,1.34
64.51,idm_0,115.0,1.32
62.7,idm_0,115.1,1.29
60.74,idm_0,115.2,1.26
58.61,idm_0,115.3,1.22
56.31,idm_0,115.4,1.18
53.81,idm_0,115.5,1.13
51.11,idm_0,115.6,1.07
48.23,idm_0,115.7,1.01
45.15,idm_0,115.8,0.95
41.89,idm_0,115.9,0.88
38.46,idm_0,116.0,0.8
0.0,idm_0,116.1,0.0
0.0,idm_0,116.2,0.0
0.0,idm_0,116.3,0.0
0.0,idm_0,116.4,0.0
0.0,idm_0,116.5,0.0
0.0,idm_0,116.6,0.0
0.0,idm_0,116.7,0.0
0.0,idm_0,116.8,0.0
0.0,idm_0,116.9,0.0
0.0,idm_0,117.0,0.0
0.0,idm_0,117.1,0.0
0.0,idm_0,117.2,0.0
0.0,idm_0,117.3,0.0
0.0,idm_0,117.4,0.0
0.0,idm_0,117.5,0.0
0.0,idm_0,117.6,0.0
0.0,idm_0,117.7,0.0
0.0,idm_0,117.8,0.0
0.0,idm_0,117.9,0.0
0.0,idm_0,118.0,0.0
0.0,idm_0,118.1,0.0
0.0,idm_0,118.2,0.0
0.0,idm_0,118.3,0.0
0.0,idm_0,118.4,0.0
0.0,idm_0,118.5,0.0
0.0,idm_0,118.6,0.0
0.0,idm_0,118.7,0.0
0.0,idm_0,118.8,0.0
0.0,idm_0,118.9,0.0
0.0,idm_0,119.0,0.0
0.0,idm_0,119.1,0.0
0.0,idm_0,119.2,0.0
0.0,idm_0,119.3,0.0
0.0,idm_0,119.4,0.0
0.0,idm_0,119.5,0.0
0.0,idm_0,119.6,0.0
0.0,idm_0,119.7,0.0
0.0,idm_0,119.8,0.0
0.0,idm_0,119.9,0.0
0.0,idm_0,120.0,0.0
0.0,idm_0,120.1,0.0
0.0,idm_0,120.2,0.0
0.0,idm_0,120.3,0.0
0.0,idm_0,120.4,0.0
0.0,idm_0,120.5,0.0
0.0,idm_0,120.6,0.0
0.0,idm_0,120.7,0.0
0.0,idm_0,120.8,0.0
0.0,idm_0,120.9,0.0
0.0,idm_0,121.0,0.0
0.0,idm_0,121.1,0.0
0.0,idm_0,121.2,0.0
0.0,idm_0,121.3,0.0
0.0,idm_0,121.4,0.0
0.0,idm_0,121.5,0.0
0.0,idm_0,121.6,0.0
0.0,idm_0,121.7,0.0
0.0,idm_0,121.8,0.0
0.0,idm_0,121.9,0.0
0.0,idm_0,122.0,0.0
0.0,idm_0,122.1,0.0
0.0,idm_0,122.2,0.0
0.0,idm_0,122.3,0.0
0.0,idm_0,122.4,0.0
0.0,idm_0,122.5,0.0
0.0,idm_0,122.6,0.0
0.0,idm_0,122.7,0.0
0.0,idm_0,122.8,0.0
0.0,idm_0,122.9,0.0
0.0,idm_0,123.0,0.0
0.0,idm_0,123.1,0.0
0.0,idm_0,123.2,0.0
0.0,idm_0,123.3,0.0
0.0,idm_0,123.4,0.0
0.0,idm_0,123.5,0.0
0.0,idm_0,123.6,0.0
0.0,idm_0,123.7,0.0
0.0,idm_0,123.8,0.0
0.0,idm_0,123.9,0.0
0.0,idm_0,124.0,0.0
0.0,idm_0,124.1,0.0
0.0,idm_0,124.2,0.0
0.0,idm_0,124.3,0.0
0.0,idm_0,124.4,0.0
0.0,idm_0,124.5,0.0
0.0,idm_0,124.6,0.0
0.0,idm_0,124.7,0.0
0.0,idm_0,124.8,0.0
0.0,idm_0,124.9,0.0
0.0,idm_0,125.0,0.0
0.0,idm_0,125.1,0.0
0.0,idm_0,125.2,0.0
0.0,idm_0,125.3,0.0
0.0,idm_0,125.4,0.0
0.0,idm_0,125.5,0.0
0.0,idm_0,125.6,0.0
0.0,idm_0,125.7,0.0
0.0,idm_0,125.8,0.0
0.0,idm_0,125.9,0.0
0.0,idm_0,126.0,0.0
0.0,idm_0,126.1,0.0
0.0,idm_0,126.2,0.0
0.0,idm_0,126.3,0.0
0.0,idm_0,126.4,0.0
0.0,idm_0,126.5,0.0
0.0,idm_0,126.6,0.0
0.0,idm_0,126.7,0.0
0.0,idm_0,126.8,0.0
0.0,idm_0,126.9,0.0
0.0,idm_0,127.0,0.0
0.0,idm_0,127.1,0.0
0.0,idm_0,127.2,0.0
0.0,idm_0,127.3,0.0
0.0,idm_0,127.4,0.0
0.0,idm_0,127.5,0.0
0.0,idm_0,127.6,0.0
0.0,idm_0,127.7,0.0
0.0,idm_0,127.8,0.0
0.0,idm_0,127.9,0.0
0.0,idm_0,128.0,0.0
0.0,idm_0,128.1,0.0
0.0,idm_0,128.2,0.0
0.0,idm_0,128.3,0.0
0.0,idm_0,128.4,0.0
0.0,idm_0,128.5,0.0
0.0,idm_0,128.6,0.0
0.0,idm_0,128.7,0.0
0.0,idm_0,128.8,0.0
0.0,idm_0,128.9,0.0
0.0,idm_0,129.0,0.0
0.0,idm_0,129.1,0.0
0.0,idm_0,129.2,0.0
0.0,idm_0,129.3,0.0
0.0,idm_0,129.4,0.0
0.0,idm_0,129.5,0.0
0.0,idm_0,129.6,0.0
0.0,idm_0,129.7,0.0
0.0,idm_0,129.8,0.0
0.0,idm_0,129.9,0.0
0.0,idm_0,130.0,0.0
0.0,idm_0,130.1,0.0
0.0,idm_0,130.2,0.0
0.0,idm_0,130.3,0.0
0.0,idm_0,130.4,0.0
0.0,idm_0,130.5,0.0
0.0,idm_0,130.6,0.0
0.0,idm_0,130.7,0.0
0.0,idm_0,130.8,0.0
0.0,idm_0,130.9,0.0
0.0,idm_0,131.0,0.0
0.0,idm_0,131.1,0.0
0.0,idm_0,131.2,0.0
0.0,idm_0,131.3,0.0
0.0,idm_0,131.4,0.0
0.0,idm_0,131.5,0.0
0.0,idm_0,131.6,0.0
0.0,idm_0,131.7,0.0
0.0,idm_0,131.8,0.0
0.0,idm_0,131.9,0.0
0.0,idm_0,132.0,0.0
0.0,idm_0,132.1,0.0
0.0,idm_0,132.2,0.0
0.0,idm_0,132.3,0.0
0.0,idm_0,132.4,0.0
0.0,idm_0,132.5,0.0
0.0,idm_0,132.6,0.0
0.0,idm_0,132.7,0.0
0.0,idm_0,132.8,0.0
0.0,idm_0,132.9,0.0
0.0,idm_0,133.0,0.0
0.0,idm_0,133.1,0.0
0.0,idm_0,133.2,0.0
0.0,idm_0,133.3,0.0
0.0,idm_0,133.4,0.0
0.0,idm_0,133.5,0.0
0.0,idm_0,133.6,0.0
0.0,idm_0,133.7,0.0
0.0,idm_0,133.8,0.0
0.0,idm_0,133.9,0.0
0.0,idm_0,134.0,0.0
0.0,idm_0,134.1,0.0
0.0,idm_0,134.2,0.0
0.0,idm_0,134.3,0.0
0.0,idm_0,134.4,0.0
0.0,idm_0,134.5,0.0
0.0,idm_0,134.6,0.0
0.0,idm_0,134.7,0.0
0.0,idm_0,134.8,0.0
0.0,idm_0,134.9,0.0
0.0,idm_0,135.0,0.0
0.0,idm_0,135.1,0.0
0.0,idm_0,135.2,0.0
0.0,idm_0,135.3,0.0
0.0,idm_0,135.4,0.0
0.0,idm_0,135.5,0.0
0.0,idm_0,135.6,0.0
0.0,idm_0,135.7,0.0
0.0,idm_0,135.8,0.0
0.0,idm_0,135.9,0.0
0.0,idm_0,136.0,0.0
0.0,idm_0,136.1,0.0
0.0,idm_0,136.2,0.0
0.0,idm_0,136.3,0.0
0.0,idm_0,136.4,0.0
0.0,idm_0,136.5,0.0
164.71,idm_0,136.6,1.2
164.58,idm_0,136.7,1.2
164.38,idm_0,136.8,1.2
164.11,idm_0,136.9,1.2
163.79,idm_0,137.0,1.2
163.41,idm_0,137.1,1.2
162.99,idm_0,137.2,1.2
162.52,idm_0,137.3,1.2
162.0,idm_0,137.4,1.2
161.45,idm_0,137.5,1.2
160.85,idm_0,137.6,1.19
160.23,idm_0,137.7,1.19
159.57,idm_0,137.8,1.19
158.89,idm_0,137.9,1.19
158.18,idm_0,138.0,1.19
157.44,idm_0,138.1,1.19
156.69,idm_0,138.2,1.19
155.91,idm_0,138.3,1.19
155.11,idm_0,138.4,1.19
154.3,idm_0,138.5,1.19
153.47,idm_0,138.6,1.19
152.63,idm_0,138.7,1.19
151.77,idm_0,138.8,1.19
150.9,idm_0,138.9,1.19
150.02,idm_0,139.0,1.19
149.13,idm_0,139.1,1.19
148.23,idm_0,139.2,1.19
147.33,idm_0,139.3,1.19
146.41,idm_0,139.4,1.19
145.49,idm_0,139.5,1.2
144.56,idm_0,139.6,1.2
143.63,idm_0,139.7,1.2
142.7,idm_0,139.8,1.2
141.76,idm_0,139.9,1.2
140.81,idm_0,140.0,1.2
139.87,idm_0,140.1,1.2
138.92,idm_0,140.2,1.21
137.97,idm_0,140.3,1.21
137.01,idm_0,140.4,1.21
136.06,idm_0,140.5,1.21
135.11,idm_0,140.6,1.21
134.15,idm_0,140.7,1.21
133.2,idm_0,140.8,1.22
132.25,idm_0,140.9,1.22
131.3,idm_0,141.0,1.22
130.34,idm_0,141.1,1.22
129.39,idm_0,141.2,1.23
128.45,idm_0,141.3,1.23
127.5,idm_0,141.4,1.23
126.56,idm_0,141.5,1.23
125.62,idm_0,141.6,1.24
124.68,idm_0,141.7,1.24
123.74,idm_0,141.8,1.24
122.81,idm_0,141.9,1.25
121.88,idm_0,142.0,1.25
120.95,idm_0,142.1,1.25
120.03,idm_0,142.2,1.26
119.11,idm_0,142.3,1.26
118.2,idm_0,142.4,1.26
117.29,idm_0,142.5,1.27
116.38,idm_0,142.6,1.27
115.48,idm_0,142.7,1.27
114.58,idm_0,142.8,1.28
113.69,idm_0,142.9,1.28
112.8,idm_0,143.0,1.28
111.92,idm_0,143.1,1.29
111.04,idm_0,143.2,1.29
110.17,idm_0,143.3,1.3
109.3,idm_0,143.4,1.3
108.44,idm_0,143.5,1.3
107.59,idm_0,143.6,1.31
106.74,idm_0,143.7,1.31
105.89,idm_0,143.8,1.32
105.05,idm_0,143.9,1.32
104.22,idm_0,144.0,1.33
103.39,idm_0,144.1,1.33
102.57,idm_0,144.2,1.33
101.75,idm_0,144.3,1.34
100.94,idm_0,144.4,1.34
100.14,idm_0,144.5,1.35
99.34,idm_0,144.6,1.35
98.55,idm_0,144.7,1.36
97.76,idm_0,144.8,1.36
96.98,idm_0,144.9,1.37
96.21,idm_0,145.0,1.37
95.44,idm_0,145.1,1.38
94.68,idm_0,145.2,1.38
93.92,idm_0,145.3,1.39
93.17,idm_0,145.4,1.39
92.43,idm_0,145.5,1.4
91.69,idm_0,145.6,1.4
90.95,idm_0,145.7,1.41
90.22,idm_0,145.8,1.41
89.49,idm_0,145.9,1.42
88.77,idm_0,146.0,1.42
88.05,idm_0,146.1,1.43
87.33,idm_0,146.2,1.43
86.61,idm_0,146.3,1.44
85.9,idm_0,146.4,1.44
85.18,idm_0,146.5,1.45
84.46,idm_0,146.6,1.45
83.74,idm_0,146.7,1.45
83.02,idm_0,146.8,1.46
82.28,idm_0,146.9,1.46
81.54,idm_0,147.0,1.46
80.79,idm_0,147.1,1.47
80.02,idm_0,147.2,1.47
79.22,idm_0,147.3,1.47
78.41,idm_0,147.4,1.47
77.56,idm_0,147.5,1.47
76.68,idm_0,147.6,1.47
75.76,idm_0,147.7,1.46
74.78,idm_0,147.8,1.46
73.75,idm_0,147.9,1.45
72.64,idm_0,148.0,1.45
71.46,idm_0,148.1,1.44
70.18,idm_0,148.2,1.42
68.8,idm_0,148.3,1.41
67.3,idm_0,148.4,1.39
65.66,idm_0,148.5,1.36
63.87,idm_0,148.6,1.34
61.91,idm_0,148.7,1.3
59.78,idm_0,148.8,1.27
57.45,idm_0,148.9,1.22
54.92,idm_0,149.0,1.17
52.17,idm_0,149.1,1.12
49.21,idm_0,149.2,1.06
46.03,idm_0,149.3,0.99
42.64,idm_0,149.4,0.92
39.06,idm_0,149.5,0.84
35.32,idm_0,149.6,0.75
0.0,idm_0,149.7,0.0
0.0,idm_0,149.8,0.0
0.0,idm_0,149.9,0.0
0.0,idm_0,150.0,0.0
0.0,idm_0,150.1,0.0
0.0,idm_0,150.2,0.0
164.78,idm_1,0.1,1.2
163.5,idm_1,0.2,1.21
162.24,idm_1,0.3,1.21
161.0,idm_1,0.4,1.21
159.78,idm_1,0.5,1.21
158.57,idm_1,0.6,1.21
157.39,idm_1,0.7,1.2
156.23,idm_1,0.8,1.2
155.08,idm_1,0.9,1.2
153.96,idm_1,1.0,1.2
152.85,idm_1,1.1,1.2
151.77,idm_1,1.2,1.2
150.71,idm_1,1.3,1.2
149.66,idm_1,1.4,1.19
148.64,idm_1,1.5,1.19
147.64,idm_1,1.6,1.19
146.66,idm_1,1.7,1.19
145.7,idm_1,1.8,1.18
144.76,idm_1,1.9,1.18
143.84,idm_1,2.0,1.18
142.94,idm_1,2.1,1.17
142.07,idm_1,2.2,1.17
141.21,idm_1,2.3,1.17
140.38,idm_1,2.4,1.16
139.57,idm_1,2.5,1.16
138.78,idm_1,2.6,1.16
138.01,idm_1,2.7,1.15
137.26,idm_1,2.8,1.15
136.53,idm_1,2.9,1.14
135.82,idm_1,3.0,1.14
135.13,idm_1,3.1,1.14
134.46,idm_1,3.2,1.13
133.82,idm_1,3.3,1.13
133.19,idm_1,3.4,1.13
132.58,idm_1,3.5,1.12
131.99,idm_1,3.6,1.12
131.41,idm_1,3.7,1.12
130.86,idm_1,3.8,1.11
130.32,idm_1,3.9,1.11
129.8,idm_1,4.0,1.1
129.3,idm_1,4.1,1.1
128.82,idm_1,4.2,1.1
128.35,idm_1,4.3,1.1
127.9,idm_1,4.4,1.09
127.46,idm_1,4.5,1.09
127.04,idm_1,4.6,1.09
126.63,idm_1,4.7,1.08
126.24,idm_1,4.8,1.08
125.86,idm_1,4.9,1.08
125.5,idm_1,5.0,1.07
125.15,idm_1,5.1,1.07
124.81,idm_1,5.2,1.07
124.48,idm_1,5.3,1.07
124.17,idm_1,5.4,1.06
123.87,idm_1,5.5,1.06
123.58,idm_1,5.6,1.06
123.3,idm_1,5.7,1.06
123.03,idm_1,5.8,1.06
122.77,idm_1,5.9,1.05
122.52,idm_1,6.0,1.05
122.29,idm_1,6.1,1.05
122.06,idm_1,6.2,1.05
121.84,idm_1,6.3,1.05
121.62,idm_1,6.4,1.04
121.42,idm_1,6.5,1.04
121.23,idm_1,6.6,1.04
121.04,idm_1,6.7,1.04
120.86,idm_1,6.8,1.04
120.69,idm_1,6.9,1.04
120.52,idm_1,7.0,1.04
120.36,idm_1,7.1,1.03
120.21,idm_1,7.2,1.03
120.06,idm_1,7.3,1.03
119.92,idm_1,7.4,1.03
119.79,idm_1,7.5,1.03
119.66,idm_1,7.6,1.03
119.53,idm_1,7.7,1.03
119.42,idm_1,7.8,1.03
119.3,idm_1,7.9,1.03
119.19,idm_1,8.0,1.02
119.09,idm_1,8.1,1.02
118.99,idm_1,8.2,1.02
118.89,idm_1,8.3,1.02
118.8,idm_1,8.4,1.02
118.71,idm_1,8.5,1.02
118.63,idm_1,8.6,1.02
118.55,idm_1,8.7,1.02
118.47,idm_1,8.8,1.02
118.4,idm_1,8.9,1.02
118.33,idm_1,9.0,1.02
118.26,idm_1,9.1,1.02
118.19,idm_1,9.2,1.02
118.13,idm_1,9.3,1.01
118.07,idm_1,9.4,1.01
118.01,idm_1,9.5,1.01
117.96,idm_1,9.6,1.01
117.91,idm_1,9.7,1.01
117.86,idm_1,9.8,1.01
117.81,idm_1,9.9,1.01
117.76,idm_1,10.0,1.01
117.72,idm_1,10.1,1.01
117.68,idm_1,10.2,1.01
117.63,idm_1,10.3,1.01
117.6,idm_1,10.4,1.01
117.56,idm_1,10.5,1.01
117.52,idm_1,10.6,1.01
117.49,idm_1,10.7,1.01
117.46,idm_1,10.8,1.01
117.43,idm_1,10.9,1.01
117.4,idm_1,11.0,1.01
117.37,idm_1,11.1,1.01
117.34,idm_1,11.2,1.01
117.32,idm_1,11.3,1.01
117.29,idm_1,11.4,1.01
117.27,idm_1,11.5,1.01
117.24,idm_1,11.6,1.01
117.22,idm_1,11.7,1.01
117.2,idm_1,11.8,1.01
117.18,idm_1,11.9,1.01
117.16,idm_1,12.0,1.01
117.14,idm_1,12.1,1.01
117.13,idm_1,12.2,1.01
117.11,idm_1,12.3,1.01
117.09,idm_1,12.4,1.01
117.08,idm_1,12.5,1.01
117.06,idm_1,12.6,1.01
117.05,idm_1,12.7,1.01
117.04,idm_1,12.8,1.01
117.02,idm_1,12.9,1.01
117.01,idm_1,13.0,1.01
117.0,idm_1,13.1,1.0
116.99,idm_1,13.2,1.0
116.98,idm_1,13.3,1.0
116.97,idm_1,13.4,1.0
116.96,idm_1,13.5,1.0
116.95,idm_1,13.6,1.0
116.94,idm_1,13.7,1.0
116.93,idm_1,13.8,1.0
116.92,idm_1,13.9,1.0
116.91,idm_1,14.0,1.0
116.91,idm_1,14.1,1.0
116.9,idm_1,14.2,1.0
